Date,Station,Daily_MAX_AQI,Daily_MEDIAN_AQI
20-09-2021,Jahangirpuri,220,107
21-09-2021,Jahangirpuri,115,67.5
22-09-2021,Jahangirpuri,120,71
23-09-2021,Jahangirpuri,174,82.5
24-09-2021,Jahangirpuri,110,81.5
25-09-2021,Jahangirpuri,99,61.5
26-09-2021,Jahangirpuri,193,79
27-09-2021,Jahangirpuri,217,130.5
28-09-2021,Jahangirpuri,238,101.5
29-09-2021,Jahangirpuri,199,121
30-09-2021,Jahangirpuri,148,102.5
01-10-2021,Jahangirpuri,223,131
02-10-2021,Jahangirpuri,204,119
03-10-2021,Jahangirpuri,147,106.5
04-10-2021,Jahangirpuri,197,108
05-10-2021,Jahangirpuri,197,123.5
06-10-2021,Jahangirpuri,183,129.5
07-10-2021,Jahangirpuri,180,141.5
08-10-2021,Jahangirpuri,296,184
09-10-2021,Jahangirpuri,301,185.5
10-10-2021,Jahangirpuri,405,176
11-10-2021,Jahangirpuri,371,172
12-10-2021,Jahangirpuri,361,231
13-10-2021,Jahangirpuri,352,216
14-10-2021,Jahangirpuri,374,217
15-10-2021,Jahangirpuri,421,233
16-10-2021,Jahangirpuri,432,313.5
17-10-2021,Jahangirpuri,429,131
18-10-2021,Jahangirpuri,223,49.5
19-10-2021,Jahangirpuri,326,141.5
20-10-2021,Jahangirpuri,216,204
21-10-2021,Jahangirpuri,419,222
22-10-2021,Jahangirpuri,305,142
23-10-2021,Jahangirpuri,400,157
24-10-2021,Jahangirpuri,230,163
25-10-2021,Jahangirpuri,411,116
26-10-2021,Jahangirpuri,434,218.5
27-10-2021,Jahangirpuri,449,265.5
28-10-2021,Jahangirpuri,433,281
29-10-2021,Jahangirpuri,497,304.5
30-10-2021,Jahangirpuri,453,292
31-10-2021,Jahangirpuri,500,391
01-11-2021,Jahangirpuri,488,362
02-11-2021,Jahangirpuri,432,332
03-11-2021,Jahangirpuri,500,355.5
04-11-2021,Jahangirpuri,500,472
05-11-2021,Jahangirpuri,500,500
06-11-2021,Jahangirpuri,500,485.5
07-11-2021,Jahangirpuri,500,419
08-11-2021,Jahangirpuri,500,466
09-11-2021,Jahangirpuri,500,484
10-11-2021,Jahangirpuri,500,455
11-11-2021,Jahangirpuri,500,498
12-11-2021,Jahangirpuri,500,500
13-11-2021,Jahangirpuri,500,461
14-11-2021,Jahangirpuri,500,400
15-11-2021,Jahangirpuri,500,426
16-11-2021,Jahangirpuri,500,483.5
17-11-2021,Jahangirpuri,500,472
18-11-2021,Jahangirpuri,500,443.5
19-11-2021,Jahangirpuri,500,445.5
20-11-2021,Jahangirpuri,500,446.5
21-11-2021,Jahangirpuri,474,363.5
22-11-2021,Jahangirpuri,392,337
23-11-2021,Jahangirpuri,500,397
24-11-2021,Jahangirpuri,500,471
25-11-2021,Jahangirpuri,500,451.5
26-11-2021,Jahangirpuri,500,500
27-11-2021,Jahangirpuri,500,459.5
28-11-2021,Jahangirpuri,500,443.5
29-11-2021,Jahangirpuri,500,387.5
30-11-2021,Jahangirpuri,500,381
01-12-2021,Jahangirpuri,500,470
02-12-2021,Jahangirpuri,500,433.5
03-12-2021,Jahangirpuri,492,417.5
04-12-2021,Jahangirpuri,499,409
05-12-2021,Jahangirpuri,500,387
06-12-2021,Jahangirpuri,449,336.5
07-12-2021,Jahangirpuri,409,334.5
08-12-2021,Jahangirpuri,370,335.5
09-12-2021,Jahangirpuri,475,386
10-12-2021,Jahangirpuri,417,387.5
11-12-2021,Jahangirpuri,479,348
12-12-2021,Jahangirpuri,500,333
13-12-2021,Jahangirpuri,500,441
14-12-2021,Jahangirpuri,500,416
15-12-2021,Jahangirpuri,500,409
16-12-2021,Jahangirpuri,500,442.5
17-12-2021,Jahangirpuri,480,389
18-12-2021,Jahangirpuri,447,374
19-12-2021,Jahangirpuri,500,360
20-12-2021,Jahangirpuri,500,382
21-12-2021,Jahangirpuri,500,485
22-12-2021,Jahangirpuri,500,485
23-12-2021,Jahangirpuri,500,500
24-12-2021,Jahangirpuri,500,500
25-12-2021,Jahangirpuri,500,500
26-12-2021,Jahangirpuri,500,500
27-12-2021,Jahangirpuri,500,317
28-12-2021,Jahangirpuri,460,372
29-12-2021,Jahangirpuri,500,379
30-12-2021,Jahangirpuri,500,409
31-12-2021,Jahangirpuri,500,388
01-01-2022,Jahangirpuri,500,428
02-01-2022,Jahangirpuri,500,467.5
03-01-2022,Jahangirpuri,500,447
04-01-2022,Jahangirpuri,500,459
05-01-2022,Jahangirpuri,500,475
06-01-2022,Jahangirpuri,379,271
07-01-2022,Jahangirpuri,311,233
08-01-2022,Jahangirpuri,257,121.5
09-01-2022,Jahangirpuri,363,238
10-01-2022,Jahangirpuri,449,328
11-01-2022,Jahangirpuri,428,333
12-01-2022,Jahangirpuri,492,347
13-01-2022,Jahangirpuri,500,422
14-01-2022,Jahangirpuri,500,409
15-01-2022,Jahangirpuri,500,369.5
16-01-2022,Jahangirpuri,500,360.5
17-01-2022,Jahangirpuri,500,434
18-01-2022,Jahangirpuri,500,431.5
19-01-2022,Jahangirpuri,480,430
20-01-2022,Jahangirpuri,499,463
21-01-2022,Jahangirpuri,500,423
22-01-2022,Jahangirpuri,500,332.5
23-01-2022,Jahangirpuri,489,362.5
24-01-2022,Jahangirpuri,500,376
25-01-2022,Jahangirpuri,499,344
26-01-2022,Jahangirpuri,500,364
27-01-2022,Jahangirpuri,497,347
28-01-2022,Jahangirpuri,339,302
29-01-2022,Jahangirpuri,500,321.5
30-01-2022,Jahangirpuri,497,356.5
31-01-2022,Jahangirpuri,500,425
01-02-2022,Jahangirpuri,495,406
02-02-2022,Jahangirpuri,432,334
03-02-2022,Jahangirpuri,393,335.5
04-02-2022,Jahangirpuri,334,215
05-02-2022,Jahangirpuri,500,317
06-02-2022,Jahangirpuri,500,366.5
07-02-2022,Jahangirpuri,500,330
08-02-2022,Jahangirpuri,500,380
09-02-2022,Jahangirpuri,441,162
10-02-2022,Jahangirpuri,381,243
11-02-2022,Jahangirpuri,384,302
12-02-2022,Jahangirpuri,416,308
13-02-2022,Jahangirpuri,419,354
14-02-2022,Jahangirpuri,407,181
15-02-2022,Jahangirpuri,415,322.5
16-02-2022,Jahangirpuri,464,382
17-02-2022,Jahangirpuri,416,318
18-02-2022,Jahangirpuri,436,303
19-02-2022,Jahangirpuri,352,313.5
20-02-2022,Jahangirpuri,352,213
21-02-2022,Jahangirpuri,413,219
22-02-2022,Jahangirpuri,413,248
23-02-2022,Jahangirpuri,338,303.5
24-02-2022,Jahangirpuri,418,361
25-02-2022,Jahangirpuri,449,333.5
26-02-2022,Jahangirpuri,167,73.5
27-02-2022,Jahangirpuri,302,111
28-02-2022,Jahangirpuri,340,137
01-03-2022,Jahangirpuri,410,301.5
02-03-2022,Jahangirpuri,396,310
03-03-2022,Jahangirpuri,413,242
04-03-2022,Jahangirpuri,369,208.5
05-03-2022,Jahangirpuri,345,178.5
06-03-2022,Jahangirpuri,345,312
07-03-2022,Jahangirpuri,468,269.5
08-03-2022,Jahangirpuri,472,273
09-03-2022,Jahangirpuri,345,263
10-03-2022,Jahangirpuri,319,190
11-03-2022,Jahangirpuri,334,277
12-03-2022,Jahangirpuri,384,278.5
13-03-2022,Jahangirpuri,348,279.5
14-03-2022,Jahangirpuri,431,279.5
15-03-2022,Jahangirpuri,424,312
16-03-2022,Jahangirpuri,331,303
17-03-2022,Jahangirpuri,362,310
18-03-2022,Jahangirpuri,449,308
19-03-2022,Jahangirpuri,337,255
20-03-2022,Jahangirpuri,363,255
21-03-2022,Jahangirpuri,422,317
22-03-2022,Jahangirpuri,330,232.5
23-03-2022,Jahangirpuri,459,317.5
24-03-2022,Jahangirpuri,470,237
25-03-2022,Jahangirpuri,421,271.5
26-03-2022,Jahangirpuri,434,265
27-03-2022,Jahangirpuri,375,304
28-03-2022,Jahangirpuri,500,250
29-03-2022,Jahangirpuri,492,249.5
30-03-2022,Jahangirpuri,500,281.5
31-03-2022,Jahangirpuri,500,250.5
01-04-2022,Jahangirpuri,432,279
02-04-2022,Jahangirpuri,414,196
03-04-2022,Jahangirpuri,432,289.5
04-04-2022,Jahangirpuri,424,306.5
05-04-2022,Jahangirpuri,473,260
06-04-2022,Jahangirpuri,498,278
07-04-2022,Jahangirpuri,465,312
08-04-2022,Jahangirpuri,452,240
09-04-2022,Jahangirpuri,427,319
10-04-2022,Jahangirpuri,439,331
11-04-2022,Jahangirpuri,466,321
12-04-2022,Jahangirpuri,422,181.5
13-04-2022,Jahangirpuri,500,308
14-04-2022,Jahangirpuri,422,248.5
15-04-2022,Jahangirpuri,411,213.5
16-04-2022,Jahangirpuri,444,228.5
17-04-2022,Jahangirpuri,473,250
18-04-2022,Jahangirpuri,488,322.5
19-04-2022,Jahangirpuri,481,395.5
20-04-2022,Jahangirpuri,382,279.5
21-04-2022,Jahangirpuri,500,330.5
22-04-2022,Jahangirpuri,473,165
23-04-2022,Jahangirpuri,477,250
24-04-2022,Jahangirpuri,426,313
25-04-2022,Jahangirpuri,500,292.5
26-04-2022,Jahangirpuri,500,223
27-04-2022,Jahangirpuri,500,345.5
28-04-2022,Jahangirpuri,500,322.5
29-04-2022,Jahangirpuri,500,323
30-04-2022,Jahangirpuri,496,288.5
01-05-2022,Jahangirpuri,410,220
02-05-2022,Jahangirpuri,223,185
03-05-2022,Jahangirpuri,167,121
04-05-2022,Jahangirpuri,409,224.5
05-05-2022,Jahangirpuri,390,183.5
06-05-2022,Jahangirpuri,332,288.5
07-05-2022,Jahangirpuri,388,321
08-05-2022,Jahangirpuri,267,192
09-05-2022,Jahangirpuri,214,149.5
10-05-2022,Jahangirpuri,200,148
11-05-2022,Jahangirpuri,235,135
12-05-2022,Jahangirpuri,232,145.5
13-05-2022,Jahangirpuri,365,153
14-05-2022,Jahangirpuri,438,317
15-05-2022,Jahangirpuri,475,252.5
16-05-2022,Jahangirpuri,433,314
17-05-2022,Jahangirpuri,257,143
18-05-2022,Jahangirpuri,262,164
19-05-2022,Jahangirpuri,403,216
20-05-2022,Jahangirpuri,408,274
21-05-2022,Jahangirpuri,500,235
22-05-2022,Jahangirpuri,241,149
23-05-2022,Jahangirpuri,209,90
24-05-2022,Jahangirpuri,187,82
25-05-2022,Jahangirpuri,312,143
26-05-2022,Jahangirpuri,468,153.5
27-05-2022,Jahangirpuri,311,171
28-05-2022,Jahangirpuri,332,296
29-05-2022,Jahangirpuri,430,200
30-05-2022,Jahangirpuri,267,168
31-05-2022,Jahangirpuri,477,250
01-06-2022,Jahangirpuri,446,225
02-06-2022,Jahangirpuri,405,230
03-06-2022,Jahangirpuri,421,228
04-06-2022,Jahangirpuri,403,176
05-06-2022,Jahangirpuri,436,191
06-06-2022,Jahangirpuri,354,161
07-06-2022,Jahangirpuri,465,312
08-06-2022,Jahangirpuri,497,316
09-06-2022,Jahangirpuri,401,224
10-06-2022,Jahangirpuri,440,340
11-06-2022,Jahangirpuri,408,274
12-06-2022,Jahangirpuri,403,240
13-06-2022,Jahangirpuri,361,210
14-06-2022,Jahangirpuri,346,233
15-06-2022,Jahangirpuri,210,125.5
16-06-2022,Jahangirpuri,487,88
17-06-2022,Jahangirpuri,137,79.5
18-06-2022,Jahangirpuri,138,72.5
19-06-2022,Jahangirpuri,200,133
20-06-2022,Jahangirpuri,311,127
21-06-2022,Jahangirpuri,183,114
22-06-2022,Jahangirpuri,305,119.5
23-06-2022,Jahangirpuri,308,166
24-06-2022,Jahangirpuri,341,209.5
25-06-2022,Jahangirpuri,401,211
26-06-2022,Jahangirpuri,0,#NUM!
27-06-2022,Jahangirpuri,129,113
28-06-2022,Jahangirpuri,135,129.5
29-06-2022,Jahangirpuri,204,154
30-06-2022,Jahangirpuri,140,89
01-07-2022,Jahangirpuri,233,81.5
02-07-2022,Jahangirpuri,312,89
03-07-2022,Jahangirpuri,257,66
04-07-2022,Jahangirpuri,328,150
05-07-2022,Jahangirpuri,365,123
06-07-2022,Jahangirpuri,233,108
07-07-2022,Jahangirpuri,189,95.5
08-07-2022,Jahangirpuri,157,91
09-07-2022,Jahangirpuri,163,106
10-07-2022,Jahangirpuri,92,75
11-07-2022,Jahangirpuri,352,100
12-07-2022,Jahangirpuri,237,55
13-07-2022,Jahangirpuri,237,64
14-07-2022,Jahangirpuri,123,84
15-07-2022,Jahangirpuri,293,76.5
16-07-2022,Jahangirpuri,140,63
17-07-2022,Jahangirpuri,183,52
18-07-2022,Jahangirpuri,180,81
19-07-2022,Jahangirpuri,130,94.5
20-07-2022,Jahangirpuri,150,74
21-07-2022,Jahangirpuri,243,113
22-07-2022,Jahangirpuri,315,206.5
23-07-2022,Jahangirpuri,177,64.5
24-07-2022,Jahangirpuri,127,82
25-07-2022,Jahangirpuri,187,66
26-07-2022,Jahangirpuri,143,66.5
27-07-2022,Jahangirpuri,230,72
28-07-2022,Jahangirpuri,237,99
29-07-2022,Jahangirpuri,129,70
30-07-2022,Jahangirpuri,147,85
31-07-2022,Jahangirpuri,133,#NUM!
01-08-2022,Jahangirpuri,160,88.5
02-08-2022,Jahangirpuri,315,88.5
03-08-2022,Jahangirpuri,305,127
04-08-2022,Jahangirpuri,304,161
05-08-2022,Jahangirpuri,334,94
06-08-2022,Jahangirpuri,306,123
07-08-2022,Jahangirpuri,280,253
08-08-2022,Jahangirpuri,311,127
09-08-2022,Jahangirpuri,307,101
10-08-2022,Jahangirpuri,293,115
11-08-2022,Jahangirpuri,130,73
12-08-2022,Jahangirpuri,70,#NUM!
13-08-2022,Jahangirpuri,89,84
14-08-2022,Jahangirpuri,114,77
15-08-2022,Jahangirpuri,85,38
16-08-2022,Jahangirpuri,174,89
17-08-2022,Jahangirpuri,108,63
18-08-2022,Jahangirpuri,131,77
19-08-2022,Jahangirpuri,99,91
20-08-2022,Jahangirpuri,167,94
21-08-2022,Jahangirpuri,316,117.5
22-08-2022,Jahangirpuri,177,106.5
23-08-2022,Jahangirpuri,122,100
24-08-2022,Jahangirpuri,141,77
25-08-2022,Jahangirpuri,497,146
26-08-2022,Jahangirpuri,328,117.5
27-08-2022,Jahangirpuri,160,119
28-08-2022,Jahangirpuri,312,152
29-08-2022,Jahangirpuri,280,138.5
30-08-2022,Jahangirpuri,277,161.5
31-08-2022,Jahangirpuri,240,152
01-09-2022,Jahangirpuri,302,126
02-09-2022,Jahangirpuri,302,141
03-09-2022,Jahangirpuri,217,130
04-09-2022,Jahangirpuri,223,106.5
05-09-2022,Jahangirpuri,193,114
06-09-2022,Jahangirpuri,203,145.5
07-09-2022,Jahangirpuri,197,147
08-09-2022,Jahangirpuri,316,183
09-09-2022,Jahangirpuri,316,136
10-09-2022,Jahangirpuri,200,120
11-09-2022,Jahangirpuri,166,106
12-09-2022,Jahangirpuri,197,94
13-09-2022,Jahangirpuri,193,63
14-09-2022,Jahangirpuri,237,67
15-09-2022,Jahangirpuri,97,49
16-09-2022,Jahangirpuri,107,47
17-09-2022,Jahangirpuri,147,106.5
18-09-2022,Jahangirpuri,311,139
19-09-2022,Jahangirpuri,240,240
20-09-2022,Jahangirpuri,257,102.5
21-09-2022,Jahangirpuri,267,108
22-09-2022,Jahangirpuri,185,68
23-09-2022,Jahangirpuri,147,60
24-09-2022,Jahangirpuri,83,60
25-09-2022,Jahangirpuri,80,75
26-09-2022,Jahangirpuri,345,125
27-09-2022,Jahangirpuri,293,139
28-09-2022,Jahangirpuri,315,150.5
29-09-2022,Jahangirpuri,312,188.5
30-09-2022,Jahangirpuri,329,283
01-10-2022,Jahangirpuri,312,223
02-10-2022,Jahangirpuri,322,170
03-10-2022,Jahangirpuri,241,178.5
04-10-2022,Jahangirpuri,271,223
05-10-2022,Jahangirpuri,261,197
06-10-2022,Jahangirpuri,183,93
07-10-2022,Jahangirpuri,123,66
08-10-2022,Jahangirpuri,85,46
09-10-2022,Jahangirpuri,60,28
10-10-2022,Jahangirpuri,52,31.5
11-10-2022,Jahangirpuri,161,115
12-10-2022,Jahangirpuri,318,134.5
13-10-2022,Jahangirpuri,358,177
14-10-2022,Jahangirpuri,314,230
15-10-2022,Jahangirpuri,312,260
16-10-2022,Jahangirpuri,486,328
17-10-2022,Jahangirpuri,424,321
18-10-2022,Jahangirpuri,467,306.5
19-10-2022,Jahangirpuri,419,199
20-10-2022,Jahangirpuri,461,221
21-10-2022,Jahangirpuri,500,323
22-10-2022,Jahangirpuri,445,328.5
23-10-2022,Jahangirpuri,500,326.5
24-10-2022,Jahangirpuri,500,333
25-10-2022,Jahangirpuri,500,313
26-10-2022,Jahangirpuri,436,303.5
27-10-2022,Jahangirpuri,500,398
28-10-2022,Jahangirpuri,486,431.5
29-10-2022,Jahangirpuri,500,446
30-10-2022,Jahangirpuri,500,434.5
31-10-2022,Jahangirpuri,500,453
01-11-2022,Jahangirpuri,500,434
02-11-2022,Jahangirpuri,500,449
03-11-2022,Jahangirpuri,500,500
04-11-2022,Jahangirpuri,500,483
05-11-2022,Jahangirpuri,462,375.5
06-11-2022,Jahangirpuri,434,362
07-11-2022,Jahangirpuri,460,400
08-11-2022,Jahangirpuri,467,434
09-11-2022,Jahangirpuri,432,296.5
10-11-2022,Jahangirpuri,469,337
11-11-2022,Jahangirpuri,500,319.5
12-11-2022,Jahangirpuri,496,345
13-11-2022,Jahangirpuri,421,377
14-11-2022,Jahangirpuri,423,320
15-11-2022,Jahangirpuri,454,327
16-11-2022,Jahangirpuri,391,326
17-11-2022,Jahangirpuri,417,312
18-11-2022,Jahangirpuri,453,400
19-11-2022,Jahangirpuri,448,337.5
20-11-2022,Jahangirpuri,451,379
21-11-2022,Jahangirpuri,440,362.5
22-11-2022,Jahangirpuri,402,329.5
23-11-2022,Jahangirpuri,394,309
24-11-2022,Jahangirpuri,500,321.5
25-11-2022,Jahangirpuri,500,378.5
26-11-2022,Jahangirpuri,500,408.5
27-11-2022,Jahangirpuri,497,376
28-11-2022,Jahangirpuri,500,402.5
29-11-2022,Jahangirpuri,500,440.5
30-11-2022,Jahangirpuri,500,425
01-12-2022,Jahangirpuri,500,388
02-12-2022,Jahangirpuri,500,399
03-12-2022,Jahangirpuri,500,412
04-12-2022,Jahangirpuri,500,449.5
05-12-2022,Jahangirpuri,500,313.5
06-12-2022,Jahangirpuri,451,351
07-12-2022,Jahangirpuri,378,301
08-12-2022,Jahangirpuri,500,341.5
09-12-2022,Jahangirpuri,434,335.5
10-12-2022,Jahangirpuri,500,443
11-12-2022,Jahangirpuri,480,343.5
12-12-2022,Jahangirpuri,328,307
13-12-2022,Jahangirpuri,335,197
14-12-2022,Jahangirpuri,414,250
15-12-2022,Jahangirpuri,428,197.5
16-12-2022,Jahangirpuri,500,324
17-12-2022,Jahangirpuri,500,354.5
18-12-2022,Jahangirpuri,500,414
19-12-2022,Jahangirpuri,500,440
20-12-2022,Jahangirpuri,500,380
21-12-2022,Jahangirpuri,500,340.5
22-12-2022,Jahangirpuri,500,422
23-12-2022,Jahangirpuri,500,336.5
24-12-2022,Jahangirpuri,474,355.5
25-12-2022,Jahangirpuri,500,374
26-12-2022,Jahangirpuri,500,428
27-12-2022,Jahangirpuri,467,327.5
28-12-2022,Jahangirpuri,458,358
29-12-2022,Jahangirpuri,500,368
30-12-2022,Jahangirpuri,500,398
31-12-2022,Jahangirpuri,500,319.5
01-01-2023,Jahangirpuri,469,318
02-01-2023,Jahangirpuri,475,375.5
03-01-2023,Jahangirpuri,500,410
04-01-2023,Jahangirpuri,500,369.5
05-01-2023,Jahangirpuri,500,370.5
06-01-2023,Jahangirpuri,486,387.5
07-01-2023,Jahangirpuri,500,372.5
08-01-2023,Jahangirpuri,500,404
09-01-2023,Jahangirpuri,500,428
10-01-2023,Jahangirpuri,500,390
11-01-2023,Jahangirpuri,479,382.5
12-01-2023,Jahangirpuri,449,406
13-01-2023,Jahangirpuri,500,410
14-01-2023,Jahangirpuri,388,344
15-01-2023,Jahangirpuri,475,256.5
16-01-2023,Jahangirpuri,476,330.5
17-01-2023,Jahangirpuri,500,337.5
18-01-2023,Jahangirpuri,500,362
19-01-2023,Jahangirpuri,500,382.5
20-01-2023,Jahangirpuri,376,173.5
21-01-2023,Jahangirpuri,500,441
22-01-2023,Jahangirpuri,480,428.5
23-01-2023,Jahangirpuri,500,320
24-01-2023,Jahangirpuri,401,147
25-01-2023,Jahangirpuri,354,315
26-01-2023,Jahangirpuri,396,341.5
27-01-2023,Jahangirpuri,332,277
28-01-2023,Jahangirpuri,439,310.5
29-01-2023,Jahangirpuri,487,375
30-01-2023,Jahangirpuri,500,104
31-01-2023,Jahangirpuri,375,175
01-02-2023,Jahangirpuri,335,183
02-02-2023,Jahangirpuri,352,255
03-02-2023,Jahangirpuri,485,226.5
04-02-2023,Jahangirpuri,433,297.5
05-02-2023,Jahangirpuri,500,258.5
06-02-2023,Jahangirpuri,500,314
07-02-2023,Jahangirpuri,463,288
08-02-2023,Jahangirpuri,389,217
09-02-2023,Jahangirpuri,430,266.5
10-02-2023,Jahangirpuri,396,192.5
11-02-2023,Jahangirpuri,409,332.5
12-02-2023,Jahangirpuri,287,175
13-02-2023,Jahangirpuri,309,158.5
14-02-2023,Jahangirpuri,333,172
15-02-2023,Jahangirpuri,349,212
16-02-2023,Jahangirpuri,475,353
17-02-2023,Jahangirpuri,486,440
18-02-2023,Jahangirpuri,484,421
19-02-2023,Jahangirpuri,474,384
20-02-2023,Jahangirpuri,477,318.5
21-02-2023,Jahangirpuri,422,325
22-02-2023,Jahangirpuri,497,360
23-02-2023,Jahangirpuri,364,230
24-02-2023,Jahangirpuri,430,193
25-02-2023,Jahangirpuri,451,280
26-02-2023,Jahangirpuri,464,309
27-02-2023,Jahangirpuri,500,291.5
28-02-2023,Jahangirpuri,420,221
01-03-2023,Jahangirpuri,441,177.5
02-03-2023,Jahangirpuri,418,259
03-03-2023,Jahangirpuri,315,181
04-03-2023,Jahangirpuri,322,181
05-03-2023,Jahangirpuri,309,168.5
06-03-2023,Jahangirpuri,346,195
07-03-2023,Jahangirpuri,391,226.5
08-03-2023,Jahangirpuri,446,235
09-03-2023,Jahangirpuri,310,136.5
10-03-2023,Jahangirpuri,479,299
11-03-2023,Jahangirpuri,418,260.5
12-03-2023,Jahangirpuri,429,215.5
13-03-2023,Jahangirpuri,500,290
14-03-2023,Jahangirpuri,426,240
15-03-2023,Jahangirpuri,444,281.5
16-03-2023,Jahangirpuri,422,233
17-03-2023,Jahangirpuri,340,231.5
18-03-2023,Jahangirpuri,312,107
19-03-2023,Jahangirpuri,315,213.5
20-03-2023,Jahangirpuri,323,164.5
21-03-2023,Jahangirpuri,147,90
22-03-2023,Jahangirpuri,348,213.5
23-03-2023,Jahangirpuri,411,276
24-03-2023,Jahangirpuri,428,133
25-03-2023,Jahangirpuri,413,82
26-03-2023,Jahangirpuri,362,175
27-03-2023,Jahangirpuri,356,180
28-03-2023,Jahangirpuri,413,154
29-03-2023,Jahangirpuri,415,208.5
30-03-2023,Jahangirpuri,363,143.5
31-03-2023,Jahangirpuri,135,91.5
01-04-2023,Jahangirpuri,280,141.5
02-04-2023,Jahangirpuri,350,205
03-04-2023,Jahangirpuri,378,159
04-04-2023,Jahangirpuri,374,102
05-04-2023,Jahangirpuri,500,163
06-04-2023,Jahangirpuri,447,130.5
07-04-2023,Jahangirpuri,417,173
08-04-2023,Jahangirpuri,437,174
09-04-2023,Jahangirpuri,497,242.5
10-04-2023,Jahangirpuri,457,255
11-04-2023,Jahangirpuri,480,361.5
12-04-2023,Jahangirpuri,430,202
13-04-2023,Jahangirpuri,454,311.5
14-04-2023,Jahangirpuri,492,305
15-04-2023,Jahangirpuri,474,393.5
16-04-2023,Jahangirpuri,459,245
17-04-2023,Jahangirpuri,500,327.5
18-04-2023,Jahangirpuri,500,269.5
19-04-2023,Jahangirpuri,500,204.5
20-04-2023,Jahangirpuri,244,137.5
21-04-2023,Jahangirpuri,306,151
22-04-2023,Jahangirpuri,262,148
23-04-2023,Jahangirpuri,340,118.5
24-04-2023,Jahangirpuri,434,182
25-04-2023,Jahangirpuri,403,184.5
26-04-2023,Jahangirpuri,451,199
27-04-2023,Jahangirpuri,448,195
28-04-2023,Jahangirpuri,421,215.5
29-04-2023,Jahangirpuri,413,218.5
30-04-2023,Jahangirpuri,187,124.5
01-05-2023,Jahangirpuri,130,82.5
02-05-2023,Jahangirpuri,197,97.5
03-05-2023,Jahangirpuri,309,122.5
04-05-2023,Jahangirpuri,315,158.5
05-05-2023,Jahangirpuri,406,191.5
06-05-2023,Jahangirpuri,450,211
07-05-2023,Jahangirpuri,426,179
08-05-2023,Jahangirpuri,329,163
09-05-2023,Jahangirpuri,408,316.5
10-05-2023,Jahangirpuri,448,260
11-05-2023,Jahangirpuri,485,241
12-05-2023,Jahangirpuri,428,247.5
13-05-2023,Jahangirpuri,495,321
14-05-2023,Jahangirpuri,410,205
15-05-2023,Jahangirpuri,498,145
16-05-2023,Jahangirpuri,500,459
17-05-2023,Jahangirpuri,482,227
18-05-2023,Jahangirpuri,315,123
19-05-2023,Jahangirpuri,423,213.5
20-05-2023,Jahangirpuri,409,226
21-05-2023,Jahangirpuri,342,135
22-05-2023,Jahangirpuri,428,206
23-05-2023,Jahangirpuri,500,172
24-05-2023,Jahangirpuri,497,124
25-05-2023,Jahangirpuri,463,112
26-05-2023,Jahangirpuri,237,107
27-05-2023,Jahangirpuri,185,58
28-05-2023,Jahangirpuri,348,170
29-05-2023,Jahangirpuri,394,144
30-05-2023,Jahangirpuri,204,127
31-05-2023,Jahangirpuri,240,75.5
01-06-2023,Jahangirpuri,401,118
02-06-2023,Jahangirpuri,425,160
03-06-2023,Jahangirpuri,300,145
04-06-2023,Jahangirpuri,375,160.5
05-06-2023,Jahangirpuri,312,161.5
06-06-2023,Jahangirpuri,500,131
07-06-2023,Jahangirpuri,432,298
08-06-2023,Jahangirpuri,339,181.5
09-06-2023,Jahangirpuri,448,157
10-06-2023,Jahangirpuri,325,186
11-06-2023,Jahangirpuri,336,175
12-06-2023,Jahangirpuri,418,255.5
13-06-2023,Jahangirpuri,412,296
14-06-2023,Jahangirpuri,362,280
15-06-2023,Jahangirpuri,251,150
16-06-2023,Jahangirpuri,279,163
17-06-2023,Jahangirpuri,302,119.5
18-06-2023,Jahangirpuri,130,101
19-06-2023,Jahangirpuri,207,63
20-06-2023,Jahangirpuri,163,115
21-06-2023,Jahangirpuri,403,122
22-06-2023,Jahangirpuri,366,133
23-06-2023,Jahangirpuri,312,128.5
24-06-2023,Jahangirpuri,243,133
25-06-2023,Jahangirpuri,120,53
26-06-2023,Jahangirpuri,297,107.5
27-06-2023,Jahangirpuri,133,73.5
28-06-2023,Jahangirpuri,196,98
29-06-2023,Jahangirpuri,177,60.5
30-06-2023,Jahangirpuri,138,52
01-07-2023,Jahangirpuri,500,67.5
02-07-2023,Jahangirpuri,122,71.5
03-07-2023,Jahangirpuri,312,123
04-07-2023,Jahangirpuri,316,123
05-07-2023,Jahangirpuri,117,71
06-07-2023,Jahangirpuri,110,48
07-07-2023,Jahangirpuri,115,77
08-07-2023,Jahangirpuri,92,60
09-07-2023,Jahangirpuri,77,47.5
10-07-2023,Jahangirpuri,130,55
11-07-2023,Jahangirpuri,113,75.5
12-07-2023,Jahangirpuri,114,70
13-07-2023,Jahangirpuri,163,73
14-07-2023,Jahangirpuri,0,#NUM!
15-07-2023,Jahangirpuri,0,#NUM!
16-07-2023,Jahangirpuri,0,#NUM!
17-07-2023,Jahangirpuri,0,#NUM!
18-07-2023,Jahangirpuri,0,#NUM!
19-07-2023,Jahangirpuri,0,#NUM!
20-07-2023,Jahangirpuri,0,#NUM!
21-07-2023,Jahangirpuri,257,87
22-07-2023,Jahangirpuri,120,83.5
23-07-2023,Jahangirpuri,100,51
